X,Y
-5.620297715000000238e+01,-3.487203373999999911e+01
-5.620394266000000272e+01,-3.487253017999999827e+01
-5.620581140000000175e+01,-3.487268105999999790e+01
-5.616639291999999983e+01,-3.486638623999999709e+01
-5.616556503000000333e+01,-3.486679439000000258e+01
-5.616573977000000184e+01,-3.486759179999999958e+01
-5.616441509999999937e+01,-3.486747277999999994e+01
-5.616737930000000034e+01,-3.486582982000000186e+01
-5.616812285999999688e+01,-3.486544022999999726e+01
-5.616957392999999854e+01,-3.486470063000000152e+01
-5.617050779000000205e+01,-3.486477195999999878e+01
-5.616920307000000179e+01,-3.486664448999999877e+01
-5.617477508999999714e+01,-3.486482948999999820e+01
-5.617512506999999999e+01,-3.486513578000000280e+01
-5.617518730999999832e+01,-3.486518792999999761e+01
-5.617441950999999989e+01,-3.486614472000000120e+01
-5.617340317000000027e+01,-3.486578394000000003e+01
-5.617259561000000190e+01,-3.486495078000000092e+01
-5.617405537999999865e+01,-3.486567844999999721e+01
-5.617522490999999718e+01,-3.485948298999999651e+01
-5.617535763000000060e+01,-3.485843152000000345e+01
-5.617616766999999811e+01,-3.486099637000000229e+01
-5.617697694999999669e+01,-3.486227307000000053e+01
-5.617647663999999708e+01,-3.486272117000000037e+01
-5.617578454000000221e+01,-3.486272807999999657e+01
-5.617512367999999867e+01,-3.486161749000000043e+01
-5.617449366000000310e+01,-3.486055213000000208e+01
-5.617362976999999802e+01,-3.485973792000000060e+01
-5.617297372000000166e+01,-3.486023136000000022e+01
-5.617621953999999818e+01,-3.486400915000000111e+01
-5.617085748000000223e+01,-3.486195983000000354e+01
-5.617181788999999981e+01,-3.486264417999999665e+01
-5.617787128999999879e+01,-3.486323929999999649e+01
-5.617881604000000095e+01,-3.486260444999999919e+01
-5.617796692000000292e+01,-3.486112088000000142e+01
-5.616984456000000137e+01,-3.486381165000000237e+01
-5.617156934999999862e+01,-3.486472799999999950e+01
-5.617036131999999782e+01,-3.486423228000000307e+01
-5.617249990999999909e+01,-3.486608466999999933e+01
-5.617295419999999950e+01,-3.486670471000000049e+01
-5.617212319000000065e+01,-3.486546550999999994e+01
-5.617418049999999852e+01,-3.486810822000000343e+01
-5.617211788000000183e+01,-3.486720170000000252e+01
-5.617164451000000014e+01,-3.486995572000000010e+01
-5.617146536999999995e+01,-3.486904277000000008e+01
-5.617152968999999985e+01,-3.486810561000000064e+01
-5.617262463000000139e+01,-3.487001413000000127e+01
-5.616722012999999691e+01,-3.486464326000000113e+01
-5.616831608999999759e+01,-3.486395121999999702e+01
-5.610926194000000322e+01,-3.482875145999999944e+01
-5.611023753999999997e+01,-3.482779026000000044e+01
-5.611605001000000215e+01,-3.485071339000000279e+01
-5.611374045000000166e+01,-3.485252609999999862e+01
-5.611370382999999862e+01,-3.485208792000000244e+01
-5.611464603999999667e+01,-3.485118975000000319e+01
-5.611763252000000080e+01,-3.485175642000000096e+01
-5.611892837999999983e+01,-3.485145441000000233e+01
-5.611953540999999746e+01,-3.485043213000000151e+01
-5.611875166000000092e+01,-3.484975984999999810e+01
-5.611587006999999971e+01,-3.484794713000000144e+01
-5.611836061000000342e+01,-3.484879360000000048e+01
-5.611302934999999792e+01,-3.484783643000000097e+01
-5.611348661000000249e+01,-3.484895157999999782e+01
-5.611350389999999777e+01,-3.484899063000000297e+01
-5.611294997000000251e+01,-3.485028331000000179e+01
-5.611236522000000093e+01,-3.484894827000000106e+01
-5.612008423000000334e+01,-3.484772063999999858e+01
-5.612573302999999925e+01,-3.485104540999999756e+01
-5.612523343000000153e+01,-3.485019897000000100e+01
-5.612199987999999706e+01,-3.484740694999999988e+01
-5.611420333000000227e+01,-3.484843860000000149e+01
-5.611399904999999677e+01,-3.484754165999999742e+01
-5.612484323000000330e+01,-3.484952799999999939e+01
-5.611383792000000170e+01,-3.485334424999999925e+01
-5.611778368000000228e+01,-3.484754865000000024e+01
-5.611715791000000308e+01,-3.484673275000000103e+01
-5.611678789999999850e+01,-3.484987576000000331e+01
-5.611810186999999672e+01,-3.485008722999999975e+01
-5.611647825000000012e+01,-3.485178817999999978e+01
-5.611462337999999761e+01,-3.484972377999999793e+01
-5.611461204999999808e+01,-3.484967990999999898e+01
-5.611618737999999951e+01,-3.484863064000000321e+01
-5.611396245000000249e+01,-3.484998659000000032e+01
-5.611395114999999834e+01,-3.484994027999999844e+01
-5.612669137000000319e+01,-3.485300904999999716e+01
-5.612977181000000115e+01,-3.485307491999999741e+01
-5.612881036999999651e+01,-3.485189052999999859e+01
-5.612457816999999949e+01,-3.484804565999999681e+01
-5.611173988000000179e+01,-3.484754723999999726e+01
-5.612328946000000229e+01,-3.484878211000000192e+01
-5.612320692000000122e+01,-3.484497884000000312e+01
-5.612367205000000325e+01,-3.484607395999999824e+01
-5.613131292999999999e+01,-3.485470622999999790e+01
-5.612980982999999924e+01,-3.485282704000000109e+01
-5.613061387999999852e+01,-3.485382539999999807e+01
-5.613248427999999990e+01,-3.485333271999999738e+01
-5.613115782999999936e+01,-3.485317727999999704e+01
-5.613010618999999934e+01,-3.485383149999999830e+01
-5.612874288999999806e+01,-3.485437156999999786e+01
-5.612815606000000201e+01,-3.485460579000000081e+01
-5.612748413999999997e+01,-3.485395383000000180e+01
-5.613188698999999815e+01,-3.485231638999999859e+01
-5.613235274000000175e+01,-3.485236837000000065e+01
-5.613107234999999662e+01,-3.484951763000000113e+01
-5.613050145999999785e+01,-3.484936271000000119e+01
-5.612858295000000197e+01,-3.484882834999999801e+01
-5.620346191000000147e+01,-3.487126303000000149e+01
-5.620269798999999722e+01,-3.487177072000000067e+01
-5.621091887000000042e+01,-3.486712965000000253e+01
-5.620996748999999681e+01,-3.486452827000000099e+01
-5.621035537000000204e+01,-3.486402559999999795e+01
-5.620828629999999748e+01,-3.486639549000000216e+01
-5.620895259000000266e+01,-3.486572759999999960e+01
-5.620855174999999804e+01,-3.486965822999999887e+01
-5.620438838999999831e+01,-3.487174954999999699e+01
-5.620584680000000333e+01,-3.487266194000000041e+01
-5.620565341999999731e+01,-3.487242851999999971e+01
-5.620504300999999714e+01,-3.487284049000000152e+01
-5.620337044000000049e+01,-3.487101092000000335e+01
-5.620655544000000248e+01,-3.487220546999999726e+01
-5.621238062999999840e+01,-3.487145171000000232e+01
-5.621455378999999652e+01,-3.487015543999999778e+01
-5.621359312999999958e+01,-3.487027994000000319e+01
-5.620946375999999844e+01,-3.487339337000000228e+01
-5.620945428000000277e+01,-3.487272671000000202e+01
-5.621105009000000052e+01,-3.487306009000000273e+01
-5.621045263999999975e+01,-3.487405332000000158e+01
-5.620765760999999827e+01,-3.487361360999999960e+01
-5.621627645000000228e+01,-3.486668559000000300e+01
-5.621473461000000071e+01,-3.486690379000000206e+01
-5.621507197999999761e+01,-3.486599336999999821e+01
-5.621466068000000149e+01,-3.486818054999999816e+01
-5.621582388000000208e+01,-3.486775620000000231e+01
-5.621111650999999654e+01,-3.487050225000000125e+01
-5.621238261999999963e+01,-3.486525283000000286e+01
-5.621197423000000271e+01,-3.486583277999999808e+01
-5.620953372999999686e+01,-3.486698417000000205e+01
-5.621102581000000242e+01,-3.486317846000000031e+01
-5.621141232000000088e+01,-3.486281836999999939e+01
-5.621294347999999985e+01,-3.486319496000000129e+01
-5.621283729000000307e+01,-3.486448373000000345e+01
-5.620947706999999838e+01,-3.486515656000000263e+01
-5.620756100999999916e+01,-3.486702836999999988e+01
-5.620637427999999858e+01,-3.486809823000000108e+01
-5.620649376000000075e+01,-3.487135422000000062e+01
-5.620795849999999660e+01,-3.487119673000000120e+01
-5.620531512000000163e+01,-3.487106133000000341e+01
-5.618522075999999998e+01,-3.485909971000000240e+01
-5.619827612000000272e+01,-3.484190371999999769e+01
-5.623573909000000270e+01,-3.483824076999999875e+01
-5.626203525999999755e+01,-3.488176581999999826e+01
-5.618081606999999877e+01,-3.489504114999999729e+01
-5.616673096000000243e+01,-3.486503684000000192e+01
-5.617023771000000210e+01,-3.486509523000000144e+01
-5.616837884000000258e+01,-3.486395164999999707e+01
-5.619129703000000120e+01,-3.485672377000000211e+01
-5.618980432000000036e+01,-3.485505226000000079e+01
-5.619179714999999931e+01,-3.485738906000000270e+01
-5.618795122000000219e+01,-3.485626304000000175e+01
-5.619045804999999660e+01,-3.485619533999999931e+01
-5.618856771000000094e+01,-3.485660036000000161e+01
-5.618929371000000117e+01,-3.485602441999999712e+01
-5.618640196999999858e+01,-3.485271940999999885e+01
-5.618599422999999859e+01,-3.485771430999999865e+01
-5.618558071999999726e+01,-3.485667517000000259e+01
-5.618531274000000053e+01,-3.485599014000000295e+01
-5.618249050000000011e+01,-3.485273541000000108e+01
-5.618311299999999875e+01,-3.485476627999999977e+01
-5.618384994000000177e+01,-3.485605710000000101e+01
-5.618472945999999979e+01,-3.485800139999999914e+01
-5.618766381999999737e+01,-3.485294546000000082e+01
-5.618917910999999776e+01,-3.485395517999999981e+01
-5.619216440999999662e+01,-3.485786242999999729e+01
-5.618888004000000080e+01,-3.485772645000000125e+01
-5.619073288999999960e+01,-3.485729897000000221e+01
-5.619161574000000314e+01,-3.485850881999999729e+01
-5.618617468000000059e+01,-3.485215748000000247e+01
-5.618484798000000069e+01,-3.485873148999999671e+01
-5.618429842999999835e+01,-3.485779507000000166e+01
-5.618418797000000353e+01,-3.485719170000000133e+01
-5.618104100000000045e+01,-3.485635694999999856e+01
-5.617766303999999877e+01,-3.485961019999999877e+01
-5.617723961000000088e+01,-3.485851764000000230e+01
-5.617884654000000211e+01,-3.486242879000000272e+01
-5.617668737999999706e+01,-3.485735197999999713e+01
-5.617980745999999925e+01,-3.486273047000000247e+01
-5.617868342999999953e+01,-3.485699178000000131e+01
-5.617840165999999869e+01,-3.485621107000000052e+01
-5.617671811000000304e+01,-3.485732706000000292e+01
-5.617797852000000347e+01,-3.486089390000000066e+01
-5.617855141999999802e+01,-3.486151953000000248e+01
-5.617833782999999670e+01,-3.486048716999999897e+01
-5.619056195999999659e+01,-3.485583478000000213e+01
-5.618661266000000154e+01,-3.488613598999999965e+01
-5.627061721999999833e+01,-3.488678534999999670e+01
-5.627245629000000093e+01,-3.488553318999999675e+01
-5.612721172999999908e+01,-3.484844872000000038e+01
-5.612592501999999683e+01,-3.484900876999999753e+01
-5.612640063999999995e+01,-3.484980044000000277e+01
-5.612603126999999859e+01,-3.485235715999999684e+01
-5.612836648999999767e+01,-3.485312325000000300e+01
-5.612808703000000321e+01,-3.485555410999999992e+01
-5.612921297999999837e+01,-3.485513399999999962e+01
-5.613052320999999978e+01,-3.485458867999999910e+01
-5.612816920000000209e+01,-3.485112200999999743e+01
-5.612623190000000051e+01,-3.484733716000000214e+01
-5.612404396000000162e+01,-3.484681024000000349e+01
-5.612422506000000055e+01,-3.485037513000000331e+01
-5.612436989999999781e+01,-3.484870358999999951e+01
-5.612753421000000031e+01,-3.485032920999999817e+01
-5.612703425000000124e+01,-3.484960549000000185e+01
-5.612651332000000082e+01,-3.484807390999999654e+01
-5.612561325000000068e+01,-3.484556158000000181e+01
-5.612975459999999828e+01,-3.486017331000000041e+01
-5.612263818000000271e+01,-3.486351375999999647e+01
-5.612987597000000051e+01,-3.486420300999999711e+01
-5.612897820999999965e+01,-3.486382557000000304e+01
-5.612808915000000098e+01,-3.486430332999999848e+01
-5.613096284000000225e+01,-3.486273768000000217e+01
-5.613038207999999685e+01,-3.486365193000000318e+01
-5.613085707999999840e+01,-3.486584703999999846e+01
-5.613243915000000328e+01,-3.486472827000000052e+01
-5.613359289999999646e+01,-3.486525560999999840e+01
-5.613527224999999987e+01,-3.486527242999999743e+01
-5.613523244000000290e+01,-3.486456418000000212e+01
-5.613247476000000091e+01,-3.486604562000000129e+01
-5.613102700999999684e+01,-3.487251810000000063e+01
-5.613126060999999822e+01,-3.487231253000000208e+01
-5.613186467999999962e+01,-3.487185459999999892e+01
-5.613293216000000285e+01,-3.487111775999999708e+01
-5.613071508000000165e+01,-3.487141575999999787e+01
-5.612969203000000107e+01,-3.487213587000000103e+01
-5.612502148000000091e+01,-3.486354900999999984e+01
-5.612849726999999689e+01,-3.486157049999999913e+01
-5.613105803999999921e+01,-3.486056216000000063e+01
-5.613038651000000101e+01,-3.486196963999999809e+01
-5.612643580000000298e+01,-3.486434134000000284e+01
-5.613161883000000074e+01,-3.486421272999999843e+01
-5.613338627000000258e+01,-3.486314636000000178e+01
-5.612992666000000241e+01,-3.486541584999999799e+01
-5.613102471999999921e+01,-3.486464214000000084e+01
-5.612913718000000074e+01,-3.486596550000000150e+01
-5.613367341000000010e+01,-3.486412277000000159e+01
-5.613171882000000323e+01,-3.487084635000000077e+01
-5.613344398000000268e+01,-3.487072849999999846e+01
-5.613361126000000212e+01,-3.486012785999999863e+01
-5.613343273000000266e+01,-3.485871673999999842e+01
-5.613217013999999949e+01,-3.485921742000000023e+01
-5.613512221999999952e+01,-3.486226373000000223e+01
-5.613312735000000231e+01,-3.486180187000000075e+01
-5.613231526999999943e+01,-3.486226075999999807e+01
-5.613196623000000329e+01,-3.486359635000000168e+01
-5.613531146999999777e+01,-3.486293532999999911e+01
-5.613617878000000161e+01,-3.486326293999999848e+01
-5.620393440000000140e+01,-3.487070803999999669e+01
-5.620990041999999676e+01,-3.487209568000000104e+01
-5.621224786999999878e+01,-3.486999020999999743e+01
-5.621066024999999655e+01,-3.487099941999999686e+01
-5.621158084000000343e+01,-3.487050545000000312e+01
-5.621289063999999769e+01,-3.486952383999999938e+01
-5.621371751000000216e+01,-3.486887566000000049e+01
-5.621138631000000174e+01,-3.486994382000000314e+01
-5.621396253000000343e+01,-3.486700472999999789e+01
-5.621181782000000027e+01,-3.486901567999999685e+01
-5.621226647999999670e+01,-3.486836061999999714e+01
-5.621385312999999684e+01,-3.486548330000000107e+01
-5.621118938000000043e+01,-3.486830677999999750e+01
-5.621066704999999786e+01,-3.486942785000000100e+01
-5.621391590000000349e+01,-3.486544939000000198e+01
-5.620877596999999781e+01,-3.487049111999999695e+01
-5.620751316999999858e+01,-3.487046863999999857e+01
-5.621101256000000035e+01,-3.486482431000000304e+01
-5.621279717000000176e+01,-3.486452546000000297e+01
-5.616970314999999658e+01,-3.488417153999999698e+01
-5.617194066999999791e+01,-3.488223756000000009e+01
-5.616955949999999831e+01,-3.487828383000000088e+01
-5.617109574999999921e+01,-3.487837561999999991e+01
-5.619273001999999906e+01,-3.487444643999999982e+01
-5.627302164999999690e+01,-3.482052171000000129e+01
-5.627544154999999648e+01,-3.484128580000000142e+01
-5.621567049000000083e+01,-3.485960436999999956e+01
-5.618693008999999705e+01,-3.485138116000000252e+01
-5.618343553999999784e+01,-3.485838317000000330e+01
-5.618245242999999789e+01,-3.485574419000000290e+01
-5.618319103999999697e+01,-3.485771367000000254e+01
-5.618405444999999787e+01,-3.486000425000000291e+01
-5.618458986000000266e+01,-3.486144510999999824e+01
-5.618432242000000088e+01,-3.486069734000000153e+01
-5.618202078000000199e+01,-3.486245895999999789e+01
-5.618300176999999707e+01,-3.485720857999999822e+01
-5.618064206999999755e+01,-3.485527912999999955e+01
-5.618146595000000332e+01,-3.485752825000000144e+01
-5.618167616000000208e+01,-3.485807168000000189e+01
-5.617953631999999686e+01,-3.485536941000000155e+01
-5.618029409999999757e+01,-3.485449931000000134e+01
-5.618131819999999976e+01,-3.486047278000000205e+01
-5.618212984000000176e+01,-3.485906545000000278e+01
-5.618127213999999725e+01,-3.485968165999999968e+01
-5.618262320000000187e+01,-3.486020315999999752e+01
-5.618338133000000312e+01,-3.486227810999999832e+01
-5.618339561999999887e+01,-3.486231029999999720e+01
-5.618013878000000005e+01,-3.486094458000000174e+01
-5.617957922000000082e+01,-3.485946462999999795e+01
-5.617770415999999756e+01,-3.485765488999999917e+01
-5.617890607999999730e+01,-3.485766301000000311e+01
-5.617937116000000231e+01,-3.485885350000000216e+01
-5.617829124000000007e+01,-3.485929948999999795e+01
-5.617796907999999689e+01,-3.485841882999999797e+01
-5.618052723000000270e+01,-3.486201421999999894e+01
-5.618093563000000046e+01,-3.486303585000000282e+01
-5.618244307999999876e+01,-3.485971657999999707e+01
-5.618047451000000336e+01,-3.485800652999999727e+01
-5.618025691999999793e+01,-3.485737527999999941e+01
-5.617987312000000344e+01,-3.485632973999999962e+01
-5.619182373999999669e+01,-3.485742478000000233e+01
-5.618737179000000026e+01,-3.485544614999999880e+01
-5.618585190000000296e+01,-3.485136460999999741e+01
-5.618735840000000081e+01,-3.485489452000000199e+01
-5.618877934000000351e+01,-3.485529551999999853e+01
-5.618527180000000243e+01,-3.485258517999999839e+01
-5.618691075000000268e+01,-3.485401252999999855e+01
-5.618500815000000159e+01,-3.485193472000000270e+01
-5.618552911999999822e+01,-3.485057172999999864e+01
-5.618470820000000288e+01,-3.485118804999999753e+01
-5.618653480999999772e+01,-3.485577952999999951e+01
-5.618695283999999646e+01,-3.485683405000000334e+01
-5.613617817000000088e+01,-3.486325015999999977e+01
-5.613354681999999940e+01,-3.486767841999999717e+01
-5.612715833000000032e+01,-3.486118866999999710e+01
-5.612870687000000203e+01,-3.486058668999999810e+01
-5.612415259000000134e+01,-3.486240052000000134e+01
-5.612230844999999846e+01,-3.486400994000000253e+01
-5.612369821000000059e+01,-3.486405402999999836e+01
-5.612513730999999950e+01,-3.486417873999999983e+01
-5.612514931999999845e+01,-3.486415936000000215e+01
-5.613193826999999914e+01,-3.486021810999999815e+01
-5.613226411000000127e+01,-3.486123007999999857e+01
-5.612629127999999668e+01,-3.486363355999999669e+01
-5.612764808000000016e+01,-3.486302535000000091e+01
-5.612858955000000094e+01,-3.486527398999999861e+01
-5.612712436000000338e+01,-3.486538147000000265e+01
-5.613044657999999743e+01,-3.486747867999999784e+01
-5.613181766000000295e+01,-3.486649830999999722e+01
-5.613287961999999709e+01,-3.486684404999999742e+01
-5.613244540000000171e+01,-3.486715479000000073e+01
-5.613102999000000182e+01,-3.486813973000000288e+01
-5.612986404000000107e+01,-3.486897803000000096e+01
-5.613409796999999912e+01,-3.487113700999999821e+01
-5.613336653999999726e+01,-3.487163783999999822e+01
-5.613198956000000095e+01,-3.487261088999999714e+01
-5.613100519000000332e+01,-3.487330209000000281e+01
-5.612524654999999996e+01,-3.486194615000000141e+01
-5.613074613999999940e+01,-3.485976923999999855e+01
-5.612382430000000255e+01,-3.486315842999999859e+01
-5.612575143000000111e+01,-3.486262854999999661e+01
-5.612642570999999947e+01,-3.486236456000000317e+01
-5.612992728999999770e+01,-3.486101144999999946e+01
-5.613276807999999818e+01,-3.485989559000000071e+01
-5.613341408000000143e+01,-3.486077602999999669e+01
-5.612922468000000009e+01,-3.486242477999999778e+01
-5.613117644999999811e+01,-3.486165170999999674e+01
-5.612643683000000294e+01,-3.486536071999999820e+01
-5.612722774000000214e+01,-3.486593325999999848e+01
-5.612742405000000190e+01,-3.486467444000000171e+01
-5.613425577000000288e+01,-3.486410928000000098e+01
-5.613522975000000059e+01,-3.486397448999999682e+01
-5.612968318000000068e+01,-3.486667251000000078e+01
-5.612852330999999850e+01,-3.486749501999999978e+01
-5.612878417999999670e+01,-3.486864915999999681e+01
-5.613419789000000293e+01,-3.486723784000000137e+01
-5.613060244999999782e+01,-3.486977642000000088e+01
-5.613065285999999787e+01,-3.486975489000000294e+01
-5.613084365999999648e+01,-3.487041798999999997e+01
-5.613080791000000147e+01,-3.487044936000000206e+01
-5.612847874999999931e+01,-3.487129878999999733e+01
-5.612945126999999701e+01,-3.487061238999999802e+01
-5.613409526000000227e+01,-3.487055067000000008e+01
-5.613405934000000030e+01,-3.486919043999999701e+01
-5.616816735999999821e+01,-3.488888760999999761e+01
-5.622581204000000099e+01,-3.485581140000000033e+01
-5.618174314000000180e+01,-3.486164851000000198e+01
-5.618265586999999783e+01,-3.485625327999999712e+01
-5.618389271000000207e+01,-3.485958916999999957e+01
-5.618379548000000057e+01,-3.485214153999999809e+01
-5.617223989000000017e+01,-3.486795544000000291e+01
-5.616891987000000341e+01,-3.488238144999999690e+01
-5.616887161999999734e+01,-3.488296168000000108e+01
-5.618536672999999837e+01,-3.486780282000000142e+01
-5.618379668000000038e+01,-3.486337080999999927e+01
-5.618160170000000164e+01,-3.486942789999999803e+01
-5.618410133999999800e+01,-3.486422953999999663e+01
-5.618203102999999743e+01,-3.487058403999999712e+01
-5.618523485000000051e+01,-3.487573591000000306e+01
-5.607599899000000221e+01,-3.486990907999999934e+01
-5.609340479000000101e+01,-3.486754700000000184e+01
-5.605753047999999694e+01,-3.487595281000000114e+01
-5.612940582000000234e+01,-3.483374945999999994e+01
-5.610227317999999741e+01,-3.482898426999999941e+01
-5.612188221000000254e+01,-3.485917897000000210e+01
-5.610864464000000140e+01,-3.483490505000000326e+01
-5.611515562000000301e+01,-3.488944621000000268e+01
-5.623307691000000119e+01,-3.479518685000000033e+01
-5.614972825000000256e+01,-3.491382998000000271e+01
-5.613384594000000050e+01,-3.478565138999999817e+01
-5.612260981000000015e+01,-3.483434859999999844e+01
-5.608420339999999982e+01,-3.480611571000000026e+01
-5.612814467999999835e+01,-3.484031087999999698e+01
-5.620034161000000239e+01,-3.487634287000000199e+01
-5.615372511999999716e+01,-3.484792468999999926e+01
-5.613673732000000172e+01,-3.489934500999999756e+01
-5.613618503000000004e+01,-3.489920337000000217e+01
-5.614498067000000248e+01,-3.482282595000000214e+01
-5.614235990000000243e+01,-3.488053731000000113e+01
-5.608009919999999937e+01,-3.489513931999999841e+01
-5.615505104999999730e+01,-3.491433742000000251e+01
-5.607987711999999902e+01,-3.489086827999999940e+01
-5.615317484999999920e+01,-3.490088885000000118e+01
-5.613041633000000274e+01,-3.486926821000000132e+01
-5.625394424000000271e+01,-3.479612371000000337e+01
-5.614240181000000263e+01,-3.490382961000000250e+01
-5.618307143999999909e+01,-3.489495143999999982e+01
-5.611717337999999700e+01,-3.485064091999999647e+01
-5.613430766999999832e+01,-3.480500062000000128e+01
-5.608580054000000104e+01,-3.479783266999999825e+01
-5.608650830999999926e+01,-3.479783797999999706e+01
-5.608280411999999870e+01,-3.479622874999999738e+01
-5.608436384000000174e+01,-3.479706766999999701e+01
-5.608240243000000191e+01,-3.479681448000000188e+01
-5.609127784999999733e+01,-3.479805858999999657e+01
-5.610348038000000059e+01,-3.481701001999999789e+01
-5.610215726999999930e+01,-3.481633365999999796e+01
-5.610449556999999743e+01,-3.481751866999999834e+01
-5.609950260000000100e+01,-3.481576420999999755e+01
-5.610068605000000019e+01,-3.481680207000000138e+01
-5.610006660999999895e+01,-3.481571241999999700e+01
-5.610066276999999957e+01,-3.481677270000000135e+01
-5.610004064000000312e+01,-3.481565871000000101e+01
-5.609904680000000354e+01,-3.481481930999999719e+01
-5.608911819000000065e+01,-3.480751243000000272e+01
-5.608751248000000089e+01,-3.480547138000000018e+01
-5.608507180000000147e+01,-3.480853307999999657e+01
-5.607622934999999842e+01,-3.480265656000000263e+01
-5.607886211000000287e+01,-3.480090051999999901e+01
-5.608108413000000070e+01,-3.480212888999999876e+01
-5.608383485000000235e+01,-3.479423180999999943e+01
-5.608347724000000056e+01,-3.479403449000000137e+01
-5.608640324000000277e+01,-3.480041117999999756e+01
-5.608645854000000242e+01,-3.479914163000000116e+01
-5.608822002000000140e+01,-3.480041508000000050e+01
-5.609347574000000236e+01,-3.479772951000000347e+01
-5.609341632999999661e+01,-3.479776798999999698e+01
-5.609244577999999848e+01,-3.481070490999999834e+01
-5.609093434999999772e+01,-3.481081040000000115e+01
-5.607749759000000012e+01,-3.480107020999999889e+01
-5.608263390999999842e+01,-3.480121121999999900e+01
-5.607875365999999673e+01,-3.480322552999999886e+01
-5.608099731000000077e+01,-3.480357336000000146e+01
-5.608107496000000225e+01,-3.480348637000000167e+01
-5.607990310999999650e+01,-3.480383271000000178e+01
-5.613563090000000244e+01,-3.484679002000000025e+01
-5.613563090000000244e+01,-3.484679002000000025e+01
-5.613622785999999820e+01,-3.484642688999999649e+01
-5.613622785999999820e+01,-3.484642688999999649e+01
-5.613844507999999678e+01,-3.484803129000000155e+01
-5.613844507999999678e+01,-3.484803129000000155e+01
-5.613933467999999749e+01,-3.484903750000000144e+01
-5.613933467999999749e+01,-3.484903750000000144e+01
-5.613762314000000231e+01,-3.484874315999999794e+01
-5.613762314000000231e+01,-3.484874315999999794e+01
-5.613621736000000340e+01,-3.484714937999999762e+01
-5.613621736000000340e+01,-3.484714937999999762e+01
-5.613631107999999870e+01,-3.484933537999999942e+01
-5.613631107999999870e+01,-3.484933537999999942e+01
-5.613332598000000218e+01,-3.484947714999999846e+01
-5.613332598000000218e+01,-3.484947714999999846e+01
-5.613333829999999836e+01,-3.484942858000000143e+01
-5.613333829999999836e+01,-3.484942858000000143e+01
-5.613837021999999877e+01,-3.485025745000000086e+01
-5.613837021999999877e+01,-3.485025745000000086e+01
-5.614002399000000310e+01,-3.485071863000000292e+01
-5.614002399000000310e+01,-3.485071863000000292e+01
-5.613713681000000122e+01,-3.485660032999999913e+01
-5.613713681000000122e+01,-3.485660032999999913e+01
-5.613792630999999744e+01,-3.485900474000000315e+01
-5.613792630999999744e+01,-3.485900474000000315e+01
-5.613646101999999871e+01,-3.485715752000000123e+01
-5.613646101999999871e+01,-3.485715752000000123e+01
-5.613529312000000004e+01,-3.485735601999999744e+01
-5.613529312000000004e+01,-3.485735601999999744e+01
-5.613523653000000024e+01,-3.485881533999999959e+01
-5.613523653000000024e+01,-3.485881533999999959e+01
-5.613605471999999708e+01,-3.485988431999999904e+01
-5.613605471999999708e+01,-3.485988431999999904e+01
-5.613061824999999772e+01,-3.483568532000000317e+01
-5.612934853000000146e+01,-3.483734015000000284e+01
-5.613815695000000261e+01,-3.483027621000000096e+01
-5.612991080999999838e+01,-3.483772563000000133e+01
-5.613246668000000028e+01,-3.483512634000000219e+01
-5.612992584999999934e+01,-3.483174747999999710e+01
-5.612894184999999680e+01,-3.483238403000000005e+01
-5.612887578000000133e+01,-3.483244648000000154e+01
-5.613003828000000084e+01,-3.483470781999999843e+01
-5.612881739000000181e+01,-3.483627091999999692e+01
-5.612809518000000253e+01,-3.483516742999999849e+01
-5.612759271000000183e+01,-3.483440749999999753e+01
-5.622429046999999969e+01,-3.485451923000000107e+01
-5.622297014000000104e+01,-3.485513690999999881e+01
-5.622155862000000326e+01,-3.481478238999999775e+01
-5.626168533999999966e+01,-3.486835040999999791e+01
-5.616901451999999750e+01,-3.489145335999999986e+01
-5.613160977999999801e+01,-3.490282160000000289e+01
-5.617459678000000167e+01,-3.486757226000000287e+01
-5.627563406000000157e+01,-3.483806900999999812e+01
-5.627292606999999691e+01,-3.488812149999999690e+01
-5.621796104999999955e+01,-3.484999729999999829e+01
-5.625382951000000276e+01,-3.486839954999999946e+01
-5.617840501999999958e+01,-3.488633817000000192e+01
-5.615837008999999824e+01,-3.491965907000000158e+01
-5.614995798000000349e+01,-3.490226332999999670e+01
-5.621793196000000137e+01,-3.485590565999999768e+01
-5.613613941999999923e+01,-3.485175249000000264e+01
-5.613613941999999923e+01,-3.485175249000000264e+01
-5.612672102999999879e+01,-3.484598849000000342e+01
-5.610110803999999973e+01,-3.482221795000000242e+01
-5.611347878000000122e+01,-3.483545056999999900e+01
-5.615622038000000060e+01,-3.490724830999999995e+01
-5.622214850999999669e+01,-3.486648953000000262e+01
-5.612342058000000122e+01,-3.483123674000000136e+01
-5.613197974999999929e+01,-3.482124741999999884e+01
-5.614406083000000081e+01,-3.481929694000000097e+01
-5.608276293000000123e+01,-3.489503532999999891e+01
-5.613401462000000208e+01,-3.486925053000000219e+01
-5.613167537000000351e+01,-3.487088431000000099e+01
-5.627279000000000053e+01,-3.487319181000000157e+01
-5.614283512000000087e+01,-3.489853386000000057e+01
-5.614833592000000095e+01,-3.489492048999999696e+01
-5.610790884000000034e+01,-3.489404303999999968e+01
-5.613881655000000137e+01,-3.488331068000000101e+01
